images/0005f7aaab2800f6170c399693a96917.png,images/000920ad0b612851f8e01bcc880d9b3d.png,images/001c62abd11fa4b57bf7a6c603a11bb9.png,images/003046e27c8ead3e3db155780dc5498e.png,images/0032bfa835ce0f43a92ae0bbab6871cb.png,images/00d7ec94436e3a1416a3b302914957d3.png
0.122443475,0.06413112,0.22761226,-0.11588937,0.0098766,0.7580369
-0.42659396,-0.086223505,-0.13296697,-0.16123825,0.07831988,-0.79842263
0.7452903,0.6546198,0.6937818,0.5412996,0.063064724,0.11468294
0.24246563,0.41928312,0.5878683,0.38858765,0.16999893,0.21274455
-0.09288144,0.13608094,-0.31927928,0.05237837,-0.2073037,-0.17538266
-0.32859436,-0.3744382,-0.072541334,-0.35141084,-1.0378618,-0.082894035
0.28289598,0.83373153,0.30922034,0.31961983,0.29769456,-0.14521001
-0.58253837,-1.3218104,-0.2604821,-1.0604277,-0.2317094,-0.65939593
-0.56424147,-0.4178128,0.096241094,-0.10084676,-0.17587729,-0.4211527
-0.4134772,-0.27480507,0.2489318,-0.5034906,-0.39220297,-0.6486553
0.17584534,0.0076649673,-0.09677917,-0.01400244,0.032179616,-0.3035
0.8495388,1.3164003,1.1895694,0.68479776,1.6462306,-0.17500637
-0.014834052,-0.40109885,-0.030256003,-0.053460937,-0.14993332,0.36240783
-0.124324016,0.58299154,0.22564149,0.361666,-0.13911238,-0.13866176
0.34350267,0.22943735,0.093214326,0.45531636,0.043544967,0.1841422
0.07716605,-0.5494543,0.14216627,0.42355826,-0.04336077,0.5015209
0.047625903,0.16875225,-0.23441009,-0.106363714,-0.52058,0.01738572
-0.7433129,-0.6441434,-0.42833522,-0.77794534,-1.0089139,-0.47714803
0.1763088,0.592717,0.7242934,0.20757964,0.41261813,0.2771058
0.44245473,0.4239966,-0.29861876,-0.22668265,-0.13462529,-0.0071883174
0.58636135,1.5439789,0.7756339,1.0915332,0.638299,-0.46112096
0.29573345,0.105730616,-0.17123829,0.06112248,0.56336284,0.6391179
-1.2252399,-0.50809056,-0.5233506,-0.5761731,-0.137237,-0.34850597
0.008225656,-0.71508783,0.16803126,0.060915902,0.1302139,0.23202538
-0.47196117,0.071477875,-0.19594042,0.31152096,-0.11446551,-0.53763497
0.61182594,0.43944782,0.36376074,0.3951183,0.78543705,0.14971845
-0.019064303,-0.16579095,0.47145578,0.1923979,-0.35609138,-0.14202634
-0.056487486,0.06842462,0.41951507,-0.55963653,-0.14291385,0.1580377
-0.082123674,0.06773914,0.19706011,-0.09020258,0.7535278,0.08483173
-0.08097284,0.07096631,-0.5706102,-0.0907723,0.14450534,0.29190403
-0.29013953,-0.09269659,0.26762235,0.15189043,-0.4256317,-0.11379677
-0.33634335,-0.34473446,-0.08824654,-0.5207839,-0.17409693,-0.32758343
0.92133236,1.056047,0.5836908,1.0929605,1.0116413,0.9207395
0.5976172,-0.32463086,0.77319664,0.7740867,0.68025464,0.95403886
-0.1851308,-1.4581926,-0.6357851,-0.57639074,-0.45595267,-0.17301813
0.1770191,0.16602722,0.37600613,-0.050364003,0.109067515,0.14438976
0.32005098,-0.43827128,0.8498855,-0.122758,0.590902,-0.12642899
-0.012532047,0.36352286,-0.6026892,-5.4718486e-05,-0.13231684,0.33103183
0.11828314,-0.08520276,0.30287373,0.45983574,-0.36166382,0.41307336
0.91327244,0.043512054,0.20913306,-0.41887137,0.13091914,-0.51093066
0.24079898,0.375937,0.09066873,0.5475341,0.7624965,0.2867009
0.27727482,0.50103086,0.0058068866,-0.29434973,0.2851905,0.2014591
0.14606482,0.060898956,0.38035095,0.46868092,0.6970819,0.19225551
0.8052113,0.34491986,0.33481592,1.1305435,0.46004358,0.6785523
0.32667887,-0.8448062,-0.33540994,-0.19890606,-0.24144971,0.1701364
-0.8000657,-0.7753841,-0.5479296,-0.6060759,-0.7922414,-0.5202708
0.049888164,-0.022808542,0.13084431,0.41310588,-0.24867555,-0.0641463
0.0012319211,-0.054758463,-0.097133934,-0.23898098,0.09676911,-0.8463361
0.03380309,-0.37951493,-0.43247524,-0.34051362,-0.35473478,-0.3620069
-0.5174712,-0.2692983,0.4710311,-0.42089087,-0.22892143,-1.1608511
1.3750982,1.8456414,0.19036677,1.4437349,0.62695205,-0.08854014
0.13221307,0.38220388,0.38237253,0.24918394,-0.03079911,-0.1601136
0.4122622,0.58997726,0.32823834,0.5654049,0.24298006,-0.08027723
0.017496882,0.43709034,-0.7984735,0.15932016,0.36617264,0.15840125
-0.095068544,0.24869996,0.07054135,0.24056715,-0.16577908,0.06416195
0.8715295,0.5610667,0.079724014,0.13353902,0.19525406,-0.24132173
1.3332464,0.9804752,0.7757785,0.9297175,0.61604595,0.52291435
-0.1564542,-0.066759065,0.0870433,0.2157214,-0.10708373,0.2035694
-0.7065719,-0.8116118,-0.75566596,-0.73473114,-0.48145854,-0.31925297
-0.12608032,-0.92333883,0.019301608,-0.9288899,0.74168974,-0.3620044
-0.29552257,-1.3740702,0.42649195,-0.6482553,0.507056,0.20499648
-0.9148693,0.09007932,-0.5141802,-0.2788635,0.3597257,0.7821647
0.3726186,0.087772965,0.30175236,0.25716868,0.28478232,0.29959264
0.6697366,0.775238,0.86819607,0.22779423,1.1756014,-0.7143192
0.23859596,0.47636443,0.08776957,0.2999219,0.06751932,0.25978747
-0.2834906,-0.6524825,-0.3415497,-0.9881219,-0.8422975,-0.21505567
0.15219434,0.4960457,-0.23124291,-0.077751406,0.2804335,-0.025876187
0.26354784,0.6176231,0.19135708,0.54047734,0.6435159,-0.1786448
0.48477414,0.9663884,-0.230337,0.37520123,-0.29828155,-0.32969978
0.3155128,0.29386777,0.24820413,0.02761688,-0.0008400533,-0.68881965
0.69175583,0.08501071,-0.08941135,0.108639576,-0.035888877,-0.33492088
-0.419242,-0.1983092,0.062293652,0.033844255,-0.2669831,-0.14477386
-0.22517769,-0.75857323,-0.43042383,-0.5482009,-0.70880234,0.7655077
-0.3463657,-0.548978,0.2785386,-0.4803915,0.37316757,0.79735136
-0.50673085,-0.32658607,-0.505449,-0.49126953,-0.6254708,-0.5487583
0.5806165,0.08854667,0.23731816,0.15742508,-0.17035685,-0.50907654
-0.5710325,-0.9101614,-0.57246286,-0.5660315,0.03153606,-0.4694401
-0.2785714,0.08905258,0.42893144,-0.022891032,0.25972995,0.09622908
-0.31375074,-0.34004074,-0.6267031,-0.48160544,-0.1796579,0.0043808604
-0.32572743,-0.5705819,-0.15113048,-0.093219355,-0.2287443,0.33022928
0.097872324,-0.38494006,-1.5987096,-0.9647335,-1.0181895,-0.4977002
-1.5733372,-1.8338178,-1.1826679,-1.9128217,-1.3879193,-0.14435385
-0.49531713,0.34981504,-0.38147724,-0.4422882,0.38657162,0.04173269
0.7890607,1.3674461,0.17445634,1.3982759,0.32209626,-0.16059522
-0.00025616086,-0.061850198,-0.47851232,0.4097036,0.023799427,-0.21936755
0.9031056,0.8135692,0.046558224,0.79601794,0.5285016,0.27804813
1.2643943,0.5466492,0.22202039,0.69657445,0.25062352,0.7222879
0.33527374,0.7095279,0.27036515,0.6702727,-0.26036492,0.850557
0.8136465,1.1796595,0.764453,0.8006437,0.6805867,0.12777285
-1.3613465,-0.7525362,-0.11700062,-1.1321416,-0.66018444,0.0047088265
-0.51834136,-0.43350545,-0.59196025,-0.5975937,-0.5360886,-0.6399198
-0.17226711,-0.11399919,-0.47150427,-0.40370694,0.22741237,-0.50558823
-0.11714315,-0.28168488,0.6478926,-0.01059931,-0.06912728,0.19008663
-0.7121748,-1.1356196,-0.62844837,-1.0954773,-0.061090734,0.08388952
0.14263311,0.75584805,-0.09722809,0.13146451,-0.12871374,-0.027595539
-0.46300596,0.014304201,-0.8021117,-0.41163927,-0.51367486,-0.53678995
-0.30830085,0.23016511,0.52641606,-0.39941952,0.41987625,-0.38902786
-0.07263931,0.5585067,0.3110017,0.2364798,0.3840576,0.2523565
0.13986893,0.0829124,0.12996635,0.004182554,-0.095357016,-0.3848874
-0.26289672,-0.32386068,0.04006816,-0.30058575,0.15225394,0.032402102
-0.46382672,-0.9296447,-0.19880582,-0.34658998,0.28480774,0.17275515
0.22748832,1.1502331,0.4715997,0.6695321,0.5216427,0.19370523
0.4923481,-0.14246972,-0.03204238,0.2916632,0.89590305,0.32650703
0.17065126,-0.04841862,0.39602393,0.8377084,-0.19219005,-0.42163095
0.2072239,-0.14987504,0.12888311,-0.008333199,0.048789844,0.386164
0.473824,0.4126781,-0.2961383,0.26281375,0.7475911,0.1961751
0.6231001,0.2615459,0.75168663,0.44927457,0.44550127,-0.20779279
0.5894106,0.61991584,0.72316426,0.6622759,0.75751835,0.52407813
-0.78789073,-0.6556464,-0.44701362,-1.1648811,-0.69420266,-0.25115052
-0.15037534,-0.6656651,-0.5812771,-1.1230458,-0.041637935,-0.02227633
-0.26803508,-0.3395256,-0.30430907,-0.52326655,-0.4819834,0.21566696
-0.4035788,-0.62422585,-1.0265169,-0.39914444,-0.5437922,-0.2939256
0.58055764,0.12207234,1.2233977,0.68301666,0.8069961,0.45523357
0.8976512,0.43724543,0.15330116,0.3878916,0.03732951,-0.14134498
-0.24873847,-1.013264,-1.782658,-0.32439765,-0.79263943,-0.8251201
-0.6551075,-1.2487825,-0.86381423,-0.41224015,-0.41481957,-0.004914652
-0.6277208,-0.9428298,-0.4580422,-0.6709729,-0.21370256,-0.5343833
0.22852056,0.084349275,0.08270086,0.28685817,0.18877457,0.2780893
0.22020243,0.3647614,-0.13388631,0.1260111,-0.13014364,0.49006996
0.40605947,0.41244876,0.8940173,0.2621363,-0.22202544,0.35714743
-0.20649719,0.06953171,-0.110584155,0.11478047,-0.2314884,-0.30999506
0.77417606,0.26868576,1.1612948,0.625005,0.62487614,0.33547953
0.24586163,0.3488166,0.27199435,0.3541153,0.31115144,0.5952069
0.15058096,0.54245794,-0.17628247,0.03854059,-0.1262918,-0.5628109
-0.12427551,-0.23816392,0.5671366,0.0822197,0.6257838,-0.11752829
-0.730899,0.08331306,-0.6214723,-0.75060195,0.15635018,-0.090479694
0.12422852,1.106625,1.285044,1.4430623,1.0942307,-0.02998172
-0.49045357,-1.1845107,0.17130011,-0.93968254,-0.14827968,-0.15457863
-0.47815472,-0.26559263,-0.25075248,-0.19632731,-0.11524755,0.1553439
0.6122779,-0.33684775,0.5044144,-0.007706604,-0.2535031,0.7428553
0.5323139,0.28687504,-0.054646477,0.39263847,0.38446334,-0.4091955
0.994729,0.9701566,0.68390507,0.93057656,0.9003748,1.1356863
-0.61930716,-0.63209206,-1.1054649,-1.0227462,-1.2688208,-0.894904
-0.051238973,0.38271174,0.040497724,-0.26268998,-0.30844992,0.30786994
-0.09539197,-0.67301804,-0.804698,0.07938224,-0.68034285,-0.112928405
-0.64943373,-0.322059,0.5957508,-0.9476691,-0.6139423,0.1990522
0.79741764,0.67687446,0.44684425,1.2275503,0.5917025,1.2472378
0.22823662,0.77433765,-0.3389348,-0.15141869,0.114682496,0.40038076
-0.7407796,-0.78871274,0.114710234,-0.5388493,-0.38988304,-0.70981777
-0.5238465,-0.0636257,0.41852114,-0.4516953,0.58047336,0.2296356
-0.66553617,-0.23268168,0.35035822,0.10139128,0.117818564,0.029275373
0.1652988,-0.14170973,0.179954,0.42932698,0.7267626,-0.13848056
-0.5623547,-0.17475812,-0.012319972,-0.072721794,-0.26634544,-0.5383928
0.20802414,0.59566665,0.17084196,0.8484286,0.086000614,-0.40148684
0.82376134,0.97884595,0.55816305,0.4198903,0.4381197,1.2373242
0.17172801,-0.22614183,0.3694208,0.5035594,-0.1828147,-0.388571
-0.2210493,-0.7760651,-0.51308066,-0.098397695,-0.29855424,-0.5958648
0.14006597,0.27782482,-0.11477797,0.18195829,0.2372505,-0.051195044
0.888748,0.6918011,0.4694851,0.75695086,0.8471815,0.08786208
0.036196873,0.26850054,0.27018476,0.15896209,-0.18865427,-0.6351
0.19608906,-0.0032034684,-0.72561437,-0.3198674,-0.42691815,0.5952763
0.502682,0.10494086,0.7519954,0.6970415,0.04526522,0.43467924
0.24687062,0.34300593,0.13534261,0.27572292,0.049373366,0.121300094
0.21188702,0.38483477,0.19853194,0.048813652,0.08717677,0.24565695
0.21768755,0.08311566,0.17654058,0.099645264,0.49153402,1.0228163
-0.7210756,-0.13358104,-0.57190955,-0.77547604,-0.912414,0.16464245
0.00401956,0.45597088,-0.21311684,0.24673708,-0.2156354,-0.083932966
-0.08388566,0.6128426,1.2820212,0.6598014,1.089064,-0.7414629
-0.36529908,-0.8554833,0.08010083,0.3563346,-0.4361994,-0.13472956
-0.03129637,-0.45337683,-0.5712718,-0.49649137,-0.6332795,-0.16922908
0.04019801,0.06506823,-0.44060764,0.28318325,-0.46416965,-0.01243858
-0.5354377,-0.17915821,-0.38312334,-0.15149829,-0.28022766,0.039640445
0.10671572,0.5790702,0.4158661,0.48627827,0.028842699,0.00014689857
0.010569684,-0.48226646,0.21419321,-0.41992873,0.13361001,0.37779737
-0.43281177,-0.42798498,-0.97207135,-0.27131292,-0.16409652,0.4476719
-0.7255116,-0.8142913,-0.81477696,-0.8656134,-0.81100124,-0.6490461
0.55431837,-0.2565083,-0.34418857,0.28439775,-0.3417854,0.5019835
-0.45362103,-0.53487396,-0.7726746,-0.94368446,-1.1467506,-0.11449236
-1.1325473,-0.36332497,-1.3575073,-0.741774,-0.62061495,-0.8970358
0.05609474,-0.9531406,0.029457442,-0.5316543,0.46796396,-0.43584788
-0.44072512,-0.45077884,-0.489888,-0.34112832,-0.35015783,0.037002593
0.09762443,-0.07951765,-0.50316864,-0.43005008,0.06268461,0.37189662
0.4847106,-0.07449271,0.0719936,-0.059716724,-0.63803244,-1.0816475
0.38135883,0.6845663,0.2668102,0.5496404,0.17514093,-0.15228042
0.20519324,-0.24405721,-0.013778641,0.10932831,0.000840684,-0.08653391
0.31494805,0.70121026,-0.17938295,1.4193546,0.21404117,-0.092548504
0.083446234,0.5494781,-0.5342114,-0.036896978,-0.1589931,0.05645414
0.17173712,-0.59509623,0.500377,-0.03956848,0.12797652,0.15942287
-0.3399732,-0.014763957,-0.42974526,-0.35219568,0.2378796,0.3407552
-0.1817353,-0.13611907,-0.046419736,-0.19640113,-0.04057694,-0.46127048
0.8693586,0.84026855,0.74634784,1.1086429,0.8321245,0.29510826
0.13389319,0.07058827,0.45906663,-0.13481037,-0.02334905,-0.56723064
-0.47919995,-0.8636719,-0.4488498,-0.17144923,-0.7503247,0.58967245
0.42495915,0.37615305,0.99022615,0.013115413,0.15287161,0.67287946
-0.31746492,-0.5091624,0.23867515,0.28997725,0.015202093,-0.38038766
0.7538367,0.45364735,0.28690174,0.64562356,0.30850163,1.0077877
-0.9621761,-0.57446635,0.04928823,-0.9607891,-0.4014581,-0.8840543
-0.16291678,-0.42202318,0.025800342,-0.4928371,0.751217,0.30801225
0.73963267,0.49007362,0.45261633,0.39164144,0.38665625,0.3062115
-0.6188732,-0.81923383,0.16669682,0.17789607,0.8155144,0.2672898
-0.17145897,-0.14351615,-0.13201097,-0.07647542,-0.15511398,0.029376226
-0.43808448,-0.93012553,-0.5775633,-1.0062232,-0.15727605,-0.2338752
0.054188162,0.2546513,-0.12878002,0.20586267,-0.0143601615,0.42638993
0.3478463,0.59852844,0.51175964,0.26943684,0.0725915,0.34239468
-0.49972525,0.4443816,-0.21904841,-0.35091624,-0.67555624,-0.15566278
-0.30919018,0.21456237,-0.7992144,-0.4594963,-0.7474648,-0.22501482
-0.5512429,0.58193636,-0.014220214,0.43037295,0.49661884,-0.21552062
0.87319726,0.6503807,-0.2995834,0.14931253,-0.41203573,0.24436055
-0.14029951,0.9132967,-0.6006031,0.51799256,-0.28554887,0.7061589
-0.468643,-0.30713484,0.024855236,0.4452848,0.38372976,0.17718464
0.2742375,-0.02325393,-0.10075161,-0.05305597,0.43266937,-0.011574917
-0.23497726,-0.36111867,0.08799506,-0.21355438,-0.40152058,-0.28444275
-1.5034432,-2.050094,0.49088356,-1.3581179,0.048132297,-1.2253578
-0.615284,-0.66240984,-0.21021073,-0.3672796,0.30317035,-0.06738198
-0.18695998,0.37196338,0.0161348,0.08179369,0.06251105,0.41397732
0.40647224,0.6152076,-0.36933398,-0.5162792,-0.006913148,0.005832631
0.28374788,0.96736956,-0.07105224,0.49120635,0.30918908,0.10362129
-0.48797873,-0.5248259,-0.31364012,-0.33917558,-0.3204506,-0.45438164
-0.03951984,-0.30039415,0.23015498,-0.3654441,0.0019361911,0.33349544
0.833965,0.81585085,0.75691634,0.9710642,0.14252187,0.22963896
-0.7716472,-0.69650877,-0.24819663,-0.7494223,-0.85295576,-0.45289928
-0.09371845,-0.18887313,-0.3183287,-0.101828165,-0.25973034,0.051667906
0.40652,7.679358e-05,-0.19830447,0.08653582,0.60209346,-0.11659264
-0.18787014,-0.5097645,-0.38461444,-0.36488461,-0.5935401,0.28238675
0.0051334873,-0.097048536,-0.2070414,-0.24991435,-0.028246807,0.37802938
1.2133844,0.4445648,0.34084755,0.73149717,0.5706506,0.06760751
-0.3231377,0.24216262,-0.7990731,0.27454823,0.35954854,0.43540403
-0.20375754,-0.012004221,-0.83432454,-0.24011949,-0.42052877,-0.08543898
-0.21090908,0.030415438,0.45694342,-0.23011412,0.017306885,-0.5885897
-0.8251446,-0.5420641,-0.2991032,0.19673784,-0.3282998,0.050443783
0.06685796,-0.18197985,-0.08900881,-0.24273427,0.07935253,-0.73287123
0.4479405,0.14653246,-0.20105578,0.3028147,0.39404795,0.1457383
-0.6282387,-1.057134,-0.8349452,-0.79554296,-0.52566516,0.0072743604
-0.61019754,0.24944738,0.19179186,0.54706854,-0.05497705,0.029392486
-0.5353215,-0.3149211,-1.0902028,-0.39108807,-0.62674993,-0.48709202
-0.29767972,0.046943378,-0.48000744,-0.045587,0.07503608,-0.20050895
0.21153767,0.4567545,-0.0007978424,-0.121448785,-0.6141342,-0.42533138
-0.13681315,-0.15133345,-0.059218578,0.2513751,0.089932635,0.40807343
0.1081578,0.21193825,0.41910484,0.55637026,0.4493275,0.12539427
-0.22872023,-0.23182923,0.24790885,-0.37795234,-0.17689405,-0.59078854
-0.09929287,-0.21638367,-0.7016918,0.3237361,0.5241649,0.4972951
-0.111638114,-0.24833658,-0.22996172,-0.13032953,-0.0629861,-0.08907072
-0.3409761,-0.29529357,-0.17126882,-0.3647315,-0.09196534,-0.33536705
0.9151999,0.73891115,0.48757094,0.8472778,0.4023963,1.0393568
-1.0077797,-0.01892162,-0.5930161,-0.48601124,0.38960245,-0.027221635
-0.60832447,-1.4548885,-0.73789024,-0.6205039,-0.87728137,0.022661073
0.5885203,0.6218815,0.42659232,0.4494891,0.074490115,0.3873601
-1.0484421,-1.5528133,-0.82637215,-1.452697,-0.5742161,-0.97740114
-0.14570454,-1.3838749,0.9452803,-0.25417033,0.17744826,0.22194827
-0.13782401,-0.50055367,-0.6065765,-0.57784283,-0.16568361,-0.3232579
-0.5288742,-0.7956505,-0.89468706,-1.0734072,-0.8786596,0.42146796
0.21713908,0.26763824,-0.7208498,0.3099764,0.24521546,0.31880048
0.18865867,0.13074353,0.26560122,0.26420802,0.2456262,0.11664617
-0.6830532,-0.76091385,0.6672004,-0.26295558,-0.20124587,-0.09185294
0.24448624,0.87455237,0.23008856,0.47189912,0.63047487,0.6288862
0.19047616,0.46569356,0.36694625,0.533967,1.015351,-0.4742278
-0.08182561,-0.0220779,-0.08662133,-0.15907362,0.06871227,-0.035420004
0.30680278,0.10717855,-0.17889753,0.1714327,-0.21032812,-0.2796332
-0.6621663,-0.5547376,-0.63916713,-0.45216,-0.13836926,-0.9136191
0.8189959,1.1845467,1.2696335,1.3144028,1.4738653,-0.29072553
0.41383323,0.47177052,0.010484762,0.27263188,-0.37819633,0.3100737
0.05318918,0.18499692,-0.43187892,0.23476613,-0.105453916,-0.3056067
-0.21685956,-0.35023305,-0.08121991,-0.25078395,0.08204149,-0.56351054
-0.27982005,-0.45436966,-0.20778489,0.10019042,0.16001108,0.47250697
-1.3020235,-0.26532757,-0.4337729,-0.81721205,-0.37738678,-0.29907194
0.047991898,0.5014373,-0.4840005,0.12990487,-0.3803276,0.105190285
0.46744427,0.9694549,0.4565571,0.25421935,0.3413301,0.051326487
0.036135122,0.075898886,-0.7147076,-0.11033558,0.054228704,0.12516512
0.29326087,-0.3500919,-0.4288585,0.13075072,-0.924282,-0.23581535
-0.10119333,-0.067063436,0.31544194,-0.08686486,-0.075024515,-0.28523552
-0.5282393,-0.923725,-0.2747128,-0.33756205,-0.18898204,0.0041414844
0.49744925,0.2885787,0.77469826,0.5762683,0.74688935,0.4321248
1.194062,0.93217206,0.5103737,0.826374,0.35292464,0.4894608
-0.3615065,0.031760015,-0.1377387,0.7017236,-0.045269866,-0.016346628
-0.5218703,-0.540079,0.24965154,-0.9558488,-0.14991434,0.06917484
0.029181033,-0.13990918,-0.54966253,-0.59061646,-0.23935373,0.23629753
-0.379158,-0.9650539,-0.010026109,-0.54246813,0.25649992,-0.6089541
-1.0011765,-1.2973013,0.26988003,-0.3493042,0.08996198,-0.23403421
0.53717226,0.9917229,0.5195485,0.3096087,-0.12936212,0.8228635
-0.096441045,0.25088242,0.3305874,0.25434998,0.58632696,0.038667534
0.4155404,0.95111364,0.74588984,-0.07060569,-0.27432233,-0.07172619
0.31543913,-0.0954364,0.32363486,-0.028504467,0.058329485,0.40394273
-0.69084793,-0.89055383,-0.58237,-0.69315654,-0.69566107,-0.39793104
-0.46536157,-0.41775945,0.003782069,-0.17247549,-0.07803311,-0.045708016
0.028502326,-0.06999637,0.24289379,0.18162529,-0.030900093,0.18642041
-0.10555511,-0.37362307,0.7239821,-0.14840713,-0.19644314,-0.48053604
0.12198232,0.5620639,-0.6049769,-0.3150934,-0.4148687,-0.023435157
0.02358495,0.3441894,0.9104952,0.08117621,0.36369637,0.3949866
-0.47540325,-0.8602005,0.538217,-0.44212535,-0.5350352,-0.50654066
0.3728398,-0.011679201,0.015692484,0.6921877,0.20662718,-0.1841353
-0.4261773,-0.46393412,-0.4239743,-0.4935784,-0.3673201,-0.24233606
-0.67613965,-0.061813843,0.4810951,-0.1958649,0.49702096,-0.056055274
0.116271056,-0.02881067,-0.06130646,-0.101803884,-0.3679652,-0.7747994
-0.52036244,-0.3879522,-0.15166336,-0.061864838,0.7245415,0.16259418
0.38649264,-0.232176,-0.1670036,0.18057291,0.0583319,0.5823649
0.20135935,0.2626986,0.11518791,0.33707753,0.613392,0.28123295
-0.12168343,-0.23251274,-0.102937095,-0.100587405,0.027163535,-0.0070930226
-0.20307988,-0.13687089,-0.15090391,-0.92454326,-0.98208445,-0.5169711
0.3095717,0.5541364,0.1234886,-0.31389338,0.5262415,-0.21044897
-0.41691676,-0.91708577,-0.5586638,-0.028592212,-0.54827476,0.1946151
0.5973067,0.2508342,0.24289416,0.8885748,0.7674204,0.044679895
0.76659614,0.74440217,0.783439,0.7837718,0.7276049,0.45420828
0.009128743,-0.1008758,-0.21562135,-0.3354619,0.040336806,-0.20130602
0.17638671,0.31952235,-0.20405124,-0.35076174,-0.20546292,0.43034914
-0.5824983,-1.313308,-0.4904394,-1.0722249,-1.5650913,0.6365474
-0.011068577,0.3574319,0.028333265,-0.026412439,-0.72213453,0.098465376
1.3219583,1.3498392,0.3599765,1.0088437,-0.1796552,-0.15825643
0.11055774,0.48049664,-0.33592948,0.46002328,-0.1606177,0.06856931
0.17295876,0.106102236,0.032399226,0.2032603,0.0139080845,0.20640251
-0.6403218,-0.0058189966,-0.89379805,-0.19281608,-0.35591,0.036956284
-0.71408486,-0.75527114,-0.50460786,-0.092179336,-0.5489131,-0.15748498
1.058019,0.95700437,0.19309196,0.9775336,0.017623026,-0.116300404
-0.69773483,-0.53645605,-0.23422049,0.2457778,-0.3903151,-0.12767836
-0.22501794,-0.24988593,-0.59937704,-0.019011354,-0.78655875,-0.14124116
0.20162594,-0.080085695,-0.9387548,-0.698792,-0.67914486,0.23641014
-0.7920061,-0.22445594,0.18769626,-0.36710644,-0.38526842,-0.3144373
1.0054806,0.5554755,0.51167303,1.1773771,0.8196697,0.3313639
-0.12418527,0.21678734,-0.44976473,0.1458942,-0.22647053,-0.3713114
0.27173507,0.4189126,0.14000514,0.023293529,-0.1323741,-0.044689145
-0.31352353,0.034788255,0.26470566,0.0255311,0.8566418,1.2168128
0.7466067,0.71840745,-0.4337033,0.1927591,-0.1780171,0.49932125
0.33792356,0.30259734,0.08008404,-0.10040228,-0.09931156,0.3553734
-0.5950423,-0.30453897,-0.39512447,-0.5984993,-0.112962924,-0.61382854
0.17419896,0.5238191,-0.51610625,0.2033367,-0.47045314,0.13776296
0.22859234,-0.05479554,-0.17552556,0.17575768,-0.062672004,0.49215126
0.7526686,1.0122879,0.44267064,0.94348866,0.28059855,0.599039
1.0112993,0.21789154,0.47970164,0.079033464,0.69202644,-0.1988514
-0.90814084,-0.53761894,-0.18497531,-0.46172178,-0.20338319,-1.2407242
0.45792216,0.24740608,0.17072032,0.4693834,0.2299898,-0.05347219
0.4341181,0.42896336,-0.102550715,0.10679217,-0.052146085,-0.038514566
-0.22845897,0.25714016,-0.64151645,0.13637255,-0.07771349,0.8366685
-0.7146997,-0.8381873,-0.76100326,-0.683229,-0.62578505,0.55820704
-0.011943889,-0.6148857,0.24105284,-0.55314606,-0.12248728,-0.7638047
-0.48082966,0.07684048,-0.2692286,-0.28030562,-0.47735944,-0.11700483
-0.013877068,0.16367643,0.087788455,0.21801193,0.6267542,0.47417048
0.14136384,0.8322842,0.38614023,1.1972536,0.5573445,0.35567182
0.3253906,0.34444705,0.65737724,0.42230827,0.91785187,-0.39672905
-0.41628087,-0.27954215,-0.7301759,-0.5964363,0.16959098,-1.018184
-0.16030385,-0.18381627,-0.12577735,0.06245044,-0.026671087,0.22908196
-0.99931186,-1.1756202,-0.8643971,-1.144816,-0.51265967,-0.017879887
0.24620757,-0.20389383,-0.08826309,0.14432055,-0.71484435,0.039727002
0.29313552,-0.8736568,0.047930915,0.261585,0.19578175,-0.26224387
-0.16448706,-0.39196336,-0.07916172,-0.20263201,-0.096307814,-0.09044828
-0.14894739,0.07655497,0.35745403,0.1020719,-0.19934188,-0.100190684
0.32549214,0.4360313,0.20005961,0.3055619,0.11543877,0.09140284
0.18263349,-0.41235617,-0.17090175,-0.283515,-0.5509917,-0.37041584
-0.17672393,0.33509564,0.4843212,0.5252739,0.5812685,1.0632741
-0.28517962,-0.16141553,-0.75081027,-0.2352779,-0.22156657,-0.8652159
-0.2996206,-0.6687988,-0.6510302,-0.98747677,-0.1677189,-0.051423635
0.1105373,0.34937584,-0.32851955,0.21384974,-0.18379664,0.0062250085
-0.4232682,-0.013354216,-0.25910276,0.2167863,-0.67071164,-0.51210934
0.81457055,1.1213796,0.14975694,0.41500223,0.5305258,-0.26098952
1.0491115,1.2397436,0.8857082,0.9728678,1.2673935,0.843678
0.6399071,0.58770186,0.52756715,0.5615517,0.086707495,0.35282
-0.8584543,-0.9397492,0.2999602,-0.77270806,0.32630515,0.061608195
-0.57352024,-0.09466177,-0.47673243,-1.0449858,-0.8752627,0.80382496
-0.048607457,-0.23755684,-0.050625753,-0.0012800961,-0.26778373,-0.24941349
-0.06614299,-0.20432684,0.31967878,-0.118151896,0.82375884,-0.40416414
-0.36664551,-0.36865255,0.63171893,-0.25743172,0.31123692,0.04568231
0.23096228,0.7416356,-1.0890833,-0.09018957,-0.6037661,-0.40978155
0.56011117,-0.13214873,0.6940628,0.18619858,0.88849044,0.9312687
-0.05101572,0.29222807,-0.43541434,0.39226258,0.23833893,0.23257431
0.205521,0.48167336,-0.27290747,0.13475938,0.38995376,0.3424323
0.65103066,0.9845189,0.4324786,0.4442744,0.44592145,0.20430757
0.66532224,0.5779188,0.09742687,0.4717594,-0.0072758608,-0.61323154
0.34677842,0.44474384,-0.3322486,0.4796309,0.037875783,0.15610233
