images/0018ae58b01bdadc8e347995b69f99aa.png,images/0068d4c7529e34fd4c9da863ce01a161.png,images/006f6aa35a78965c92fffd1fbd53a058.png,images/00bbc1482301d16de3ff63238cfd0b34.png,images/00c52cb4db1c7a5811a8f070a910c038.png,images/00ca0c23961b5510be46c917be11c43e.png
0.26935688,0.3446907,0.21428446,0.41182303,0.83677393,0.13602234
0.057401,0.075384334,0.451864,-0.27559987,-0.21334784,-0.1875789
-0.020311458,1.0199502,0.32626843,0.65312344,0.39435098,0.9832428
0.15314192,0.07970775,0.5747435,-0.2622021,0.33552548,0.18902881
0.20307273,-0.45023578,-0.35565042,-0.31937423,-0.123286754,-0.44375023
-0.45656925,-0.43053117,-0.4839646,0.02072728,-0.8685596,-0.43216932
0.004806717,0.18182777,0.057294846,-0.099505186,0.45959347,0.0077363662
-0.5481328,-0.9961268,-0.14430279,-0.698628,-0.7665426,-0.07369633
0.13238028,0.14770176,0.119260415,-0.38622794,-0.10856692,-0.13499358
0.4626889,-0.8272616,-0.023458565,-0.5865225,-0.4877512,-0.1775472
-0.18257266,-0.17776144,-0.24946707,-0.5905437,-0.49869555,-0.27070808
0.42514774,0.8213357,0.44188154,-0.13871756,0.4174394,1.4401711
-0.2824909,0.02285986,-0.4548669,-0.104904935,0.21612778,-0.08320875
0.10475647,0.622158,-0.13455135,-0.0819593,-0.18181401,0.5577234
0.36560503,0.6479645,0.13162248,0.5221471,0.24779795,0.7279169
-0.22493668,-0.2248098,-0.13375981,0.33810687,0.0933772,0.26390982
-0.2640967,0.09678176,-0.68818736,0.25671366,-0.2261057,0.16322118
-0.4678451,-0.44145432,-0.95456123,-0.5559429,-0.9625228,-0.7580234
0.12726681,0.2615832,0.14446563,0.15711711,0.44218925,0.5464497
-0.4111786,-0.26251784,-0.6272193,0.15770371,0.13897179,0.19210808
0.12624307,0.79219484,0.67310125,0.13679066,0.4783895,0.9198936
-0.21851967,-0.13198115,-0.32984307,0.5159696,0.60085565,-0.60854703
-0.7189161,-0.39777732,-0.5983288,-0.5552488,-0.7874088,-0.64943767
0.8255216,-0.16064072,0.5612422,-0.6075211,-0.46925953,-0.5136074
-0.09631116,-0.008663412,0.6133033,0.15229963,-0.4952986,-0.18894704
-0.14561519,0.8087748,0.14112374,0.119946316,0.48261645,0.7167336
-0.5197549,0.18520069,0.16167715,-0.030970948,0.64285856,0.14276294
-0.13999437,-0.025471468,-0.25357208,-0.008261512,0.04896579,-0.42668492
0.1923873,0.031019889,0.3730546,-0.3363144,0.14612858,0.20661189
-0.10531019,0.5881567,-0.16521189,-0.16919036,-0.048967373,-0.1845124
0.5147061,-0.45676088,0.3560176,-0.2101026,-0.0936209,-0.13816324
-0.28669357,-0.80207366,-0.23363493,-0.7301113,-0.4529279,-0.44252416
0.46353856,0.8226012,0.58954114,0.8624846,0.79396117,0.83039564
0.3228307,0.34854192,0.4916226,0.6923134,0.5987888,0.26704746
-0.0768748,-0.20744316,-0.6010175,-0.23793067,-0.7137439,-0.7035713
0.53862774,0.15274619,-0.054291755,-0.007269733,0.33440503,0.43041477
-0.3784109,-0.5762003,0.68550557,-0.041213706,-0.31241143,0.53062093
-0.39280134,0.2870353,0.13813591,0.04390841,0.48708063,0.051314812
0.6016394,0.060397025,0.07565161,0.41595522,0.13255882,0.38970014
0.46413314,0.4582983,0.08606941,0.09518617,-0.07244973,0.681471
0.18645936,0.6363221,0.7524539,0.36351848,0.1743699,0.46975487
-0.15688698,-0.25911018,-0.086994536,0.12739655,0.2787892,0.2587023
0.44751033,0.2616857,0.42114764,0.09042387,0.44734013,0.49985632
0.4404943,0.433845,0.3489359,0.7088122,0.0263927,0.64677674
0.05405225,-0.29666713,-0.11538879,0.25664285,0.11562843,-0.03113606
-1.044953,-0.7824639,-1.1360731,-0.5664842,-0.7384396,-0.742732
-0.0094448365,-0.048875637,-0.5420706,-0.32179394,-0.15488257,0.31804436
0.09472908,-0.33358526,-0.24644245,-0.5417914,-0.7485779,-0.71378016
-0.5111934,-0.20585138,-0.7197839,-0.47748622,0.0945102,-0.5040509
0.12214619,-0.15833026,-0.32123005,-0.51060784,-0.53270495,-0.27631092
-0.3670503,1.3679084,0.45555514,0.4950673,0.72671586,1.5195714
-0.18789108,0.261273,-0.42073345,-0.2046361,0.092729196,0.36207107
0.024849622,0.7756724,0.14964324,-0.019789686,0.5716874,0.34969762
-0.57236564,0.0852449,-0.4049089,-0.016420351,-0.37434226,0.67887247
-0.30274126,-0.35096842,-0.20203575,-0.28757688,-0.015610373,-0.07417561
-0.72788185,-0.0024392577,0.3928897,0.6219215,0.10761711,0.05481244
0.42808795,0.68927944,0.21212168,0.19740358,0.7618503,0.9631335
0.4716687,0.0286718,0.336507,0.052624587,0.045049928,-0.06777935
-0.6183931,-0.5103799,-0.6320406,-0.4602397,-0.38014424,-0.7310615
-0.34024757,-0.67449063,0.3792868,-0.22399205,-0.20195669,-0.25844634
0.85132813,-0.1998684,-0.09130219,0.045007333,-0.51219046,0.039083086
-0.22714278,-0.16021065,0.9109059,-0.003548085,-0.5384299,-0.06809224
0.024622798,0.028131882,-0.052210223,0.25091276,0.1658219,0.19056341
0.20210606,0.5630117,0.7204853,0.78849655,0.5747303,1.0929835
0.096081145,0.03180457,-0.21343139,0.26749918,0.15647432,0.12351146
-0.9173404,-0.80642563,-0.40205407,-0.6522679,-1.1843348,-0.7547124
0.18552501,0.13899826,0.2478649,-0.2852312,-0.26684716,-0.06746382
0.076488145,0.53281987,0.1835857,-0.04837753,-0.07420355,0.6328889
-0.008733582,0.6517166,-0.46758285,0.7105639,0.4697477,0.35224724
0.14006822,-0.15142848,0.37683836,-0.19407405,0.13724707,0.24535626
-0.5655319,-0.06667654,-0.07418913,0.13259211,-0.02587968,0.2172621
0.2293534,-0.033418663,0.18990844,0.18942846,0.31798267,0.09837044
-0.19009668,-0.3780535,-0.108545825,0.18953295,-0.067486174,-0.058666535
-0.004979055,-0.09555833,0.6353581,0.5699632,0.14574322,0.08749236
-0.66335404,-0.23956203,-1.2505105,-0.12507349,-0.625875,-0.5733634
-0.46215546,-0.19738843,-0.29349044,-0.32340583,-0.6288367,0.047472693
-0.21650335,-0.7888923,-0.24293636,-0.9759487,-0.7140406,-0.26575962
0.17489634,0.35080153,0.20879425,0.10404877,0.19345556,0.277202
-0.40420532,-0.17711717,-0.7267688,-0.07049965,-0.23927298,-0.4737693
0.22883485,0.20246032,0.22188352,0.7728878,0.17527348,0.0457002
-0.24131973,-0.4751262,-0.082009144,-0.89293057,-0.1887907,-0.7119241
-0.56487656,-1.1733465,-1.5991783,-0.6275781,-0.78713876,-1.9062972
-0.5759196,-0.0532331,0.27988288,0.4367434,0.10812146,0.09463417
1.2150493,0.5560689,0.7331944,0.6957491,0.49176413,1.0479699
-0.09376502,0.30505684,0.7924888,-0.37973446,-0.17955656,0.14452672
0.24266218,-0.06003644,0.42048573,0.097342856,0.37273383,0.41295654
0.6957456,0.4359829,0.21180765,1.00655,0.85994357,0.76594555
0.18291332,0.08443589,0.79708576,0.73745143,0.60559285,0.6585117
-0.15563893,0.38652903,0.26127577,0.34428933,0.7490392,1.0046085
-0.32064164,-1.1080457,-0.23298864,-0.19316126,-0.40792948,-1.0076349
-0.44491637,-0.38421604,-0.52914876,-0.53074956,-0.8999838,-0.4565745
-0.49426007,-0.56989807,-0.759418,-0.36906964,-0.23652771,-0.51886785
0.6258994,0.21384843,0.34787318,-0.18163297,-0.027858155,-0.5119303
0.01611002,-1.2684025,-0.5028794,-0.60593385,-0.3298217,-0.6869313
-0.018951261,-0.2245186,-0.16667064,0.023383765,0.17774957,0.06578543
0.07613354,-0.8278115,-0.20770329,-0.33979937,-0.37403432,-0.28666085
0.5461786,-0.026110087,-0.14884198,-0.2199689,-0.5356946,0.8567481
0.001085057,0.34270877,0.76666373,0.43427867,0.7195068,0.47260708
0.32995874,0.39714706,0.25565627,0.4921688,0.18423806,0.37406993
0.16392273,-0.027918624,0.14555438,-0.22530638,-0.04151024,-0.22828455
-0.5679823,-0.7541659,-0.104564235,-0.69484675,-0.78766304,-0.06199047
0.18238448,0.6839264,0.20984425,0.43857852,0.41808763,0.81179553
0.7497819,0.25085047,0.82222813,0.26934797,0.34852108,0.6794985
-0.09518511,0.13235992,-0.16832988,-0.2557353,-0.2907481,0.7641985
-0.043119233,-0.5846134,-0.29876626,0.006065212,-0.7655193,0.4133805
0.70489806,0.64164025,0.6596155,0.8651682,0.3526211,0.06233518
-0.07900924,0.44500282,0.25239182,0.93449,0.21764158,0.842556
0.5419209,0.54587233,0.75703245,0.45860368,0.5137202,0.706115
-0.432767,-0.89069444,-1.0227519,-0.5566083,-0.77233183,-0.960558
0.32265216,0.020785853,-0.019294215,0.016304893,0.11697209,-0.30233514
0.039063238,0.1495598,-0.2690675,0.02106213,-0.2249978,-0.108817615
-0.83452874,-0.30475423,-1.1851639,-0.2669893,-0.33747962,-0.61427265
0.8729762,0.7018509,0.41764387,0.39568743,0.7359589,0.76066387
-0.66000736,0.015699897,-0.42085674,0.26434866,-0.20131814,0.073869586
-0.8045279,-0.94145876,0.3104541,-1.1133904,-0.4887682,-0.2706511
-0.4301019,-0.665113,-0.5802527,-0.3899991,-0.3361155,-0.4365171
-0.22525544,-0.886094,-0.056731462,-0.5182239,-0.39292684,-0.5619944
0.23095699,0.12258888,0.40451646,0.08583717,0.29767838,0.37692285
-0.40445933,0.009057832,-0.6582374,-0.062090624,-0.19914798,0.55111676
0.30844417,0.036679327,-0.23581295,0.38046306,0.32259,0.15351056
-0.3615904,-0.33361652,0.3165321,-0.15972666,0.093454786,0.063925155
0.39904064,0.18716072,0.6370551,0.41056705,0.72312045,0.5833953
0.4505449,0.55973685,0.41884342,0.60379606,0.60746753,0.43899527
-0.16665126,0.5156652,-0.15176962,0.15061158,0.44401902,0.41891438
0.5289318,-0.2780728,0.4133532,-0.3058505,-0.18590455,0.14409056
-0.17428291,0.16291027,0.20452261,0.06251346,-0.11549642,-0.19703959
0.827251,0.07503314,1.4394966,0.04563776,0.5901383,1.0489482
-0.35535815,-1.1096174,-0.27706468,-0.4931962,0.22799951,-0.3962737
-0.80264294,-0.47850206,-0.2286731,-0.23658541,-0.1919453,-0.7487883
0.040310632,0.15160172,0.018036243,0.8243614,0.23359898,-0.6647301
0.26682645,0.19794925,0.23928213,0.4164312,-0.1510844,0.35157138
0.58210784,0.68527067,0.7720411,1.0828123,0.92504257,0.9810368
-0.3435916,-0.45760974,-0.62245506,-0.09152713,-1.041692,-0.8522354
-0.007063923,-0.22993942,0.057313915,-0.48843557,0.15359674,-0.017259289
-0.98237437,-0.44434103,-0.6837418,-0.76420254,-0.19040263,-0.0039301626
-0.95167255,-0.74590343,-0.22290082,-0.5674581,-0.5663252,-0.78599244
0.42316166,0.6333057,0.6602503,0.8382973,0.4188931,1.0281887
0.3032933,0.16386957,0.15743034,0.27438492,0.12081831,-0.29822358
-0.083073586,-0.2218,-0.29029727,-1.1923085,-0.277344,-0.5401552
0.56905687,0.04904973,0.41437155,-0.20399772,0.26936296,-0.30015534
0.39260414,0.07268153,-0.24882229,-0.075896166,0.14406095,-0.20393467
0.16556928,0.02519994,0.31663725,-0.7524441,0.30880725,0.37366766
0.32240763,0.7016459,0.27005103,0.029530415,-0.35459632,0.2649279
-0.13042454,0.5162363,0.0010903506,0.21717982,0.07593043,0.503089
0.98382425,0.7100274,0.2982914,1.0030143,0.7931217,0.46727252
0.055285852,-0.11640216,0.2878406,-0.31899378,0.20043373,0.19501069
-0.56331825,-0.6246563,-0.07399112,-0.11991022,-0.26033738,-0.5542118
0.1404885,0.08058807,-0.0819234,-0.042650983,0.01898769,0.17244253
0.9005278,0.661337,0.7809746,0.6014724,0.82885617,0.81394076
0.6064062,0.46764612,0.38119966,0.3816299,-0.08240227,0.47097123
0.1243435,-0.49825266,-0.44776362,0.07420637,0.19519413,-0.28865495
0.086916246,0.15457807,1.0251453,0.7548273,0.5840723,0.36776426
0.2937013,0.49134243,0.4451699,0.37150607,0.52410007,0.49460533
-0.07486533,0.23352611,0.07983358,0.11233923,-0.03795916,0.031366155
0.6754529,0.28366253,0.80884594,0.19484529,0.8735832,0.11258046
0.35679498,0.24970938,-0.24848753,-0.43704313,-0.017531138,-0.23812185
-0.47175702,-0.0703577,-0.42191824,-0.12954423,-0.0687057,0.15604113
0.29269284,0.8883402,1.0191697,0.3925946,0.049295377,0.8197763
0.45674834,-1.0030578,-0.20295075,-0.26097217,-0.5269638,-0.98717916
0.42807457,-0.8414007,-0.29220307,-0.11753087,0.10333018,-0.9012216
0.22995763,0.5787834,0.66825354,0.39705962,0.49624643,-0.2728126
0.01006647,-0.45784673,0.011868777,-0.24564244,0.15348636,-0.19769035
-0.13970996,0.39824456,-0.13072762,0.065276325,-0.12906632,0.088039085
0.38202447,-0.27468443,-0.17919134,0.30633307,-0.2342782,-0.31429827
-0.64542305,-0.45052317,-0.5954804,-0.6650279,-0.7553197,-0.55788356
-0.38218585,-0.54596364,-0.7729742,-0.94920474,-0.7480673,-0.5626257
-0.94916785,0.31343287,-0.2863931,0.39583388,-0.25941473,0.021149572
-0.5595474,-0.680641,-0.71246105,-0.21599118,-0.54002035,-0.87309015
-1.0032066,-0.52604914,-0.69377357,-0.7441695,-0.5787165,-0.46706557
-0.068288356,-0.43166566,0.16404241,0.23086698,-0.49030125,-0.32366124
-0.31497663,-0.4300297,-0.3269954,-0.15382761,-0.2127901,-0.36967057
0.0072258776,0.24085432,-0.47076714,0.2904733,0.14725241,0.23801148
-0.08451123,-0.7828618,-0.18359332,-0.61785775,-0.605265,0.40732992
0.13254389,0.70226717,0.5334737,-0.07830136,0.16830665,0.6673897
-0.10953066,-0.28374928,0.18434249,-0.30211714,0.08037231,-0.300006
-0.16806556,0.18641272,-0.48458013,0.30305755,-0.15565105,0.5368925
-0.8140107,0.3704697,-0.11769811,0.14254768,0.056183413,-0.15859966
0.2814833,-0.0398736,-0.23215662,-0.005051768,0.083298065,-0.22131889
0.5463571,0.30716556,0.00434666,0.02528441,0.18368268,-0.27337855
0.5756363,0.5052995,-0.26150504,0.2916377,0.32078215,-0.2055047
0.352683,0.41331092,0.7508542,0.40802747,0.35097998,0.715219
-0.21702662,-0.107079625,0.46286127,0.28032747,0.45044988,-0.33916205
-0.6078952,-0.33072615,-0.12062056,0.41041237,-0.20379086,-0.46424478
0.950825,0.14855134,0.14998636,0.4824779,-0.36496437,0.37912554
0.32995883,0.06574098,-0.1309642,-0.51087654,-0.5168616,-0.5605966
0.023610074,0.35286078,0.32626227,0.62228155,0.41689113,0.36008793
-0.53446823,-0.8037839,-0.4065567,-0.66601,-1.0807846,-0.50885636
0.5351993,-0.10822169,0.26501948,-0.12821712,-0.21889561,0.1199733
-0.33950463,0.6925458,0.60055214,0.4501102,0.052600484,-0.06904804
0.3351656,-0.35494888,-0.046971433,-0.09754198,0.1539407,-0.1103887
-0.036809843,-0.06787667,-0.06035498,0.0009213759,0.014685365,-0.08174324
-0.5403525,-0.48953718,-0.12310454,-0.17832737,-0.27006948,-0.5531384
-0.2344566,-0.10049494,-0.15484785,0.040519096,-0.018872267,0.33650184
-0.55377513,0.07901891,0.07788411,0.41980988,0.4372046,0.41250667
-0.9035447,-0.41639784,-0.46164435,-0.59784913,-0.7457882,-0.16978186
-0.44958654,-0.4977768,-0.5066587,-0.11557765,-0.21465832,-0.28713655
0.23527846,0.19186834,0.34798637,-0.23668233,0.5774542,0.46827465
-0.10106746,0.7801846,-0.14275527,0.18019865,0.09045366,0.43784875
0.045763697,0.6430372,0.39406222,0.057893097,0.2018128,0.5309763
-0.061794024,-0.48800874,0.26213825,0.07183034,0.5127454,0.022772081
0.5122376,-0.09143491,0.47694165,-0.07319898,0.05223381,0.14134149
-0.21825278,0.19521193,0.24856284,0.07299673,0.07478944,0.06604742
0.23483741,-0.5227758,-0.15881632,-0.7830878,-0.99805516,-1.0825096
-0.057647165,-0.190389,-0.33079654,-0.2114535,-0.4259308,-0.18118237
-0.6760731,0.32393137,0.33220214,0.042517867,0.8111279,-0.12971427
-0.036175057,0.31502742,-0.33342203,0.48108938,0.5723093,0.5205686
-0.16801229,0.59684306,0.21621749,0.22993281,0.3511154,0.7667585
-0.11566491,-0.14786388,-0.10440702,-0.42740518,-0.15836051,-0.20224383
0.001353939,-0.31950852,-0.22081634,-0.21646255,-0.22724186,-0.27511132
-0.13015814,0.4638032,0.080494225,0.14688759,0.28330407,0.48759905
-1.0309428,-0.6339134,-0.9193502,-0.55946296,-0.675031,-0.58616495
-0.18118617,0.19513538,0.011261074,0.17213644,0.28026247,-0.22717349
-0.011236524,-0.691916,0.29970488,-0.18500589,-0.07073607,0.31257495
-0.5417085,-0.24062082,-0.9221039,-0.18801059,-0.026434325,-0.13518915
-1.39742,-0.24121097,0.31998754,0.30181047,-0.068231836,-0.18506512
0.51071346,1.6160835,0.43125594,1.0892305,0.78783,0.7184726
-0.7712096,0.11972608,-0.022095138,0.26396704,-0.108067036,0.7111614
-0.15445058,-0.020875294,-0.12583877,-0.4404985,-0.29895064,0.36062703
0.08004972,0.2163337,0.42901337,-0.27950546,-0.1123669,0.04979342
-0.43207037,-0.3055388,-0.053080007,0.18131894,0.288416,-0.052396614
-0.20834392,-0.03497956,-0.14963168,-0.33457187,-0.11325368,-0.24149111
-0.056733705,0.12511526,-0.48191327,0.57067835,0.32041368,0.35115945
-0.6327017,-0.4800436,-0.6718892,-0.25245777,-0.25192022,-0.9653327
0.0712808,0.40385932,0.09709447,-0.24680986,0.3272403,0.07948664
-0.9011299,-0.87813044,-0.50225574,-0.99204326,-0.8969769,-1.206272
0.61878103,-0.22388726,0.23422499,-0.27045903,-0.34519133,0.13486853
-0.47046214,-0.27953824,-0.2994905,-0.7667632,-0.62568,-0.33823496
-0.04647528,0.71853936,0.23913491,0.096772105,0.30040777,0.18871999
0.32032773,0.07864807,0.12748908,0.15509349,-0.18219367,0.42781633
0.04251674,-0.1526503,0.58905524,0.758977,-0.11535059,0.17275938
0.017471652,0.28970006,-0.77238625,0.13666032,0.15328144,0.037829462
-0.24055386,-0.30241916,-0.2291396,-0.072171144,-0.23205777,-0.2881274
-0.17546129,-0.06091783,-0.18370792,-0.3819162,-0.39955226,-0.25853777
1.0901251,0.85616046,0.87544835,0.9458731,0.49709693,0.34069967
0.278937,-0.23714772,-0.12378141,-0.17857432,-0.35728636,-0.053304575
-0.13360244,-0.7902293,-0.6433269,-0.07645451,-0.49788246,-0.84233505
0.51505816,0.18651886,0.57882464,0.30292472,0.39028874,0.71307415
-0.86553437,-1.1552641,-0.6479763,-0.9417674,-0.64646447,-1.8962168
0.15719078,-1.1142308,0.67898566,0.09477767,0.044660002,-0.29985017
-0.5598064,-0.34657538,-0.7701177,-0.5372389,-0.2523427,-0.74708
-0.4024346,-0.2562756,-1.2021984,-0.15244067,-0.40383577,-0.77420264
0.21919371,0.35580954,-0.034940038,-0.5238992,0.084353335,0.6932867
0.22710127,0.13193476,0.16421555,0.17200212,0.17405474,0.17840113
0.58785194,-0.5025741,0.13968027,-0.5756695,0.09817511,-0.15202545
0.33567524,0.22316307,0.8479135,0.45654228,0.5226368,0.24726988
0.2235298,0.7915251,0.26414335,0.0865,0.23135135,0.6648268
-0.05582828,0.22761573,0.3492415,0.15330435,0.3213709,-0.022438303
0.008076074,-0.016953204,0.27833146,0.17836611,0.20040248,0.31482652
0.220272,-0.78682065,-0.4381029,-0.86669326,-0.3924933,-0.4542454
0.113701545,0.7368585,0.8507984,0.19765872,0.7597151,1.275274
-0.28487226,0.26137847,-0.03508562,0.5855517,0.24153565,0.3483782
0.07932472,-0.18501435,-0.14034909,-0.08913421,0.083897084,0.28822204
-0.9513062,0.28429535,0.15736426,0.030964471,-0.07327378,-0.28420198
-0.15697327,0.07447408,0.4155212,0.3988446,0.24335235,-0.0977244
0.1994632,0.28770772,-0.43163082,-0.52518547,-0.58752495,-0.5719143
-0.12625958,0.28693175,-0.3844224,0.08903534,0.45938233,0.5408336
0.2740651,1.0626932,0.14059052,0.57594776,0.91970736,0.717431
-0.6611193,-0.08025207,0.17359184,-0.03375774,0.16512883,-0.003258267
-0.90550476,-0.45384553,-0.5184665,-0.063040055,-0.34855768,-0.44395912
-0.46154168,-0.38823265,-0.40523434,-0.38874626,-0.2575564,-0.62176836
-0.16614129,-0.5238125,-0.44257587,-0.2165479,0.107847065,-0.8743582
0.45818397,0.40740356,0.7457658,0.42521212,0.45128232,0.5699952
-0.75427604,0.66107523,0.094428755,0.487414,0.82092905,0.29919583
-1.0446686,0.22947696,0.075932525,-0.5287482,-0.16747189,-0.24488616
-0.15005708,-0.3301974,-0.047395226,-0.2393595,0.16832353,-0.59543866
-0.41281393,-0.48004073,-0.76991844,-0.2137288,0.01693543,-0.29237467
0.45449424,-0.6926463,-0.1626974,0.19168614,-0.30902472,-0.74187815
0.014326726,-0.26054114,0.14008807,-0.42155135,-0.16145287,-0.50376743
-0.59816706,-0.23119864,-0.07052686,0.3335691,0.116528235,0.3611915
0.018950056,0.53644973,0.4850399,-0.20945115,0.33456263,0.64101225
0.40441436,0.07573016,0.3724969,0.5061426,0.51595426,0.07157157
0.07880657,-0.2838771,-0.05063762,0.045561533,-0.003604158,-0.1757331
-0.5360492,-0.50731725,-0.5174667,-0.42070076,-0.44153723,-0.7008791
-0.03878147,0.25526503,-0.0028603128,-0.23044989,-0.39160776,-0.23492149
0.3258966,0.2104736,0.3516183,0.68267465,0.45100528,0.4206594
-0.9156388,-0.33770677,-0.098851845,-0.51270396,-0.5456482,-0.4505371
-0.26917145,-0.62273395,-0.29220468,-0.04438648,-0.07200731,-0.42881015
0.73319656,0.63378763,0.3074133,0.11928714,1.2619392,0.9071268
-0.25332728,-0.527902,-0.111922264,-0.07095523,-0.5480222,-0.52909243
-0.33261785,0.275281,-0.5462484,-0.12393603,0.012884689,0.056559995
-0.15248255,-0.34232122,-0.39479125,-0.2491378,-0.35784656,-0.4213283
0.51397806,-0.058855746,0.8896743,-0.033183802,-0.14385985,0.05851979
0.39961296,-0.21795496,-0.16771042,-0.4914301,-0.4448807,-0.26793322
0.24103197,0.04385133,0.6874971,-0.30672026,0.07564853,-0.40340692
0.05825755,0.1825057,0.10115364,0.21592242,0.27044076,-0.041730925
-0.018003676,0.24203454,0.03478824,0.5507222,0.036841393,0.1936682
0.036457572,0.18515256,0.013254615,-0.035482783,0.12199626,-0.12330259
0.39575732,-0.72141355,-0.56304187,-0.3646031,-0.44032606,-1.2220095
0.7126738,0.59912205,0.2719708,0.0022967628,0.13017607,0.792779
0.13471854,-0.30315474,0.25174087,-0.28377068,-0.59491134,0.09763783
0.6813174,-0.16232476,0.53198284,-0.23356713,-0.21839754,0.2761134
0.3640237,0.89358026,0.5560882,0.6358212,0.8304306,0.8918663
-0.029046781,0.18110426,0.3734492,-0.105837695,0.25264898,-0.042420067
-0.5277135,0.3129202,-0.16572075,0.60853267,-0.44265118,0.032368936
-0.088280864,-0.8105078,-0.48093718,0.10242861,-0.49033913,-1.1256329
-0.006302427,-0.113897786,-0.03280535,0.033939414,-0.29822293,-0.07892842
0.4851971,0.50750387,0.44717607,0.3686431,0.3380263,1.0998454
-0.47595268,-0.5544201,0.109911546,-0.18426473,0.11109353,0.30132493
0.073467,0.15119262,0.18190259,0.053368546,0.15154137,0.14114359
-0.12455697,-0.4674837,-0.6857419,-0.16732904,-0.284367,-0.55060107
-0.7010718,-0.4848073,-0.45001543,0.11291396,0.11012806,-0.3296476
0.15623707,-0.3676574,0.15861054,0.22900501,0.15966839,0.6892901
-0.0866131,-0.42193475,-0.39143878,-0.7225932,-0.5941008,-0.46831432
-0.5952705,-0.07350832,-0.41186354,0.24361502,-0.18272482,-0.50251174
-0.9632648,-0.9563788,-0.5979899,-0.58525604,-0.4037376,-0.20997962
0.21186371,-0.09089571,0.5249596,0.23998538,0.018012444,-0.2286295
0.04534543,0.017276578,0.55877066,1.06045,0.15753321,0.85709834
-0.6302382,0.030246716,-0.07989312,-0.3399268,-0.22600181,0.23202817
0.051887643,0.06863785,-0.0674752,-0.044123597,-0.08298216,0.42023724
0.58822596,0.50466645,0.43298468,0.81009036,0.9205399,0.16661946
-0.5461012,0.6787208,0.45155576,0.33397764,0.20324336,0.053958192
-0.095056005,0.22372575,0.48250884,0.09252381,0.31169093,0.746765
0.33264154,-0.17653047,-0.62330663,-0.3110096,0.036167722,-0.31456745
0.046888158,0.21448877,0.039132584,-0.14049976,-0.18081872,0.15249678
-0.17029925,-0.28357643,-0.076120146,0.21649721,0.021904528,-0.36287037
-0.1524928,0.78860766,0.24754596,0.072018266,0.8715834,0.65876687
-0.35154894,0.7581061,0.15665916,0.43956977,0.4613955,0.17128241
-0.6029946,0.06238551,-0.63043207,-0.57719344,-1.1044718,-0.7880484
0.35890138,0.02736666,-0.21107173,-0.020356525,-0.14810693,1.2064834
0.19768347,-0.003312752,-0.03412577,-0.18100668,-0.16792761,0.043333046
-0.14551088,-0.07160144,-0.6145453,-0.053708397,0.68629086,0.021373583
-0.6597711,-0.20938867,-0.70416963,-0.106730364,-0.39497426,-0.7070705
-0.12232766,0.561139,-0.69400007,-0.63222253,-0.43888825,-0.21608758
-0.11033369,0.09485789,0.24376632,-0.14424853,0.42007902,-0.62762994
0.45269242,0.3346429,0.37483388,0.3343628,0.46620438,0.4260768
0.23447701,0.69522035,0.70892674,0.1751199,0.35240987,0.64315546
0.52219355,-0.006223063,0.65338683,-0.0028703327,0.12731273,0.43351227
-0.4027615,0.2176952,-0.6575592,-0.7437312,-0.56123495,-0.39948726
-0.2353577,-0.031712513,0.21142067,-0.0058379024,0.35855576,-0.8447109
-0.5883064,-0.46784154,-0.94232655,-1.074948,-0.69211376,-0.5519092
0.64783216,-0.2827935,-0.06818773,-0.21051276,-0.25762397,0.071580805
-0.46141043,-0.3359007,0.3102636,-0.46008447,-0.13896921,0.22541556
0.22798496,-0.13366126,-0.083253436,0.03631286,-0.12633038,-0.8413887
-0.1612411,0.010979459,-0.19119611,0.3267864,-0.46961805,0.012559322
0.17972752,0.30456036,0.18817727,0.23277956,0.18735617,0.12142847
-0.38622123,-0.2255226,-0.1364751,-0.3487578,-0.40392044,-0.23463291
-0.6907609,0.48480573,0.30615124,0.3198421,0.69895655,0.31379938
-0.18643922,-0.6983414,-0.7968688,-1.0171938,-0.5149408,-0.61621165
0.8432656,-1.055201,0.20072998,-0.5086879,-0.5230452,-0.93727165
0.21400109,0.120227516,0.02043168,-0.23965266,-0.4275939,0.12054401
-0.00041044643,-0.46415573,-0.20580564,-0.3711691,-0.46770445,0.21276312
-0.7516238,0.43826133,1.3600696,0.32914534,0.1296723,0.56717736
0.43282235,0.11517694,0.9673868,0.46054167,0.7681425,0.508308
0.098940894,0.09011716,0.22830994,0.22266759,0.24388036,0.13770103
0.5252924,-0.44161534,0.32239968,0.03563012,-0.37839353,-0.55779135
-0.4458017,-0.4554956,-0.41383103,-0.11535886,-0.5959632,-0.6959236
0.05200165,-0.2997896,-0.63661027,0.2900621,0.0662458,-0.29312152
0.028712427,0.3271989,0.46568832,-0.49978727,-0.3510189,0.03106544
0.38229924,-0.015301876,0.616201,-0.08339565,-0.14971867,0.29198188
-0.5030857,0.23819637,0.013068257,0.1643911,-0.20048867,-0.052794263
0.87623924,0.85396355,0.7202942,0.81121767,1.3760008,0.101371445
-0.572337,0.28494486,-0.22840846,-0.14648923,0.48121414,0.1753969
0.082077466,-0.30914146,-0.12677866,0.10746786,0.62432253,-0.1978537
-0.32443836,0.56818384,0.043901574,0.39440626,0.40209627,0.58126414
0.07497634,-0.114413485,0.64286715,-0.21372312,-0.004680458,0.44419646
0.30367312,-0.4185637,-0.6904079,0.42953125,-0.3480778,-0.14771098
