images/0018ae58b01bdadc8e347995b69f99aa.png,images/0068d4c7529e34fd4c9da863ce01a161.png,images/006f6aa35a78965c92fffd1fbd53a058.png,images/00bbc1482301d16de3ff63238cfd0b34.png,images/00c52cb4db1c7a5811a8f070a910c038.png,images/00ca0c23961b5510be46c917be11c43e.png
1.0934522,-0.22807638,1.3959094,-2.0918367,0.14830346,0.012598029
1.6657286,-0.50902987,0.87222,-0.1859251,0.2672162,-0.075448416
0.3198157,-0.49172667,-0.16482416,-1.294296,-0.7207384,-0.18406133
0.7401618,-1.3534093,-1.7210106,-0.6097761,-1.4438019,-1.9443253
1.4835508,-0.22268163,1.0417917,-0.079864696,0.15856381,-0.011824511
0.36026105,1.2464621,0.76944673,0.41537002,-0.2699979,1.4795048
-2.157211,-1.110743,-1.4351127,-1.5523257,-1.9114738,-2.0839796
0.6898199,0.5811725,0.99203146,-0.4257861,0.7923755,1.0016792
0.4189702,0.90234953,1.0417975,0.46831447,1.1894177,0.49347374
-1.5499004,-0.4978257,-0.40316018,-1.9268072,-1.5917714,-1.0298306
-0.08066524,0.7731155,0.07736159,1.4522343,0.70749325,-0.7085345
-0.2364369,1.6066127,-0.16004743,0.7555202,0.6195193,0.8798372
0.10685601,1.0484132,0.90050757,1.0458275,0.87984043,0.74908
1.5661527,-0.73648655,1.0484277,-0.09459666,0.9300519,0.3894587
0.3955479,-1.9915327,0.5669238,-0.5923561,0.055382196,-0.33708107
0.119642176,-2.2058241,0.3232909,-0.4059123,-0.46431804,-0.950626
-0.86038476,-0.42067918,-0.26815686,-0.15126815,-0.20866017,0.11035599
-0.024445066,-0.09703635,0.048914637,0.14644323,0.6552294,1.074652
0.7913832,0.6323697,0.54024565,0.085922986,0.6154746,-0.15646751
-0.3982086,0.68382156,0.75032806,1.6039089,1.2464406,0.6038401
-0.02620967,-0.54374397,-0.37498352,0.73443556,0.21025245,0.08265961
-2.2147224,0.7751923,-0.877656,0.5659051,-1.4937388,-0.22301391
-0.025891058,-0.09959297,0.4980848,-0.11745829,0.031006217,0.38171288
2.4156275,1.0708586,1.8453791,-1.3761674,1.0736184,1.3792034
0.9797178,0.52982235,-0.4402135,0.10422169,0.358306,-0.54089147
-0.15636177,-0.66981596,-1.6931394,-1.56782,-1.6633625,-1.40753
-0.7697306,-0.43908808,-1.0772145,-1.5079155,-1.2427344,-0.37256944
0.017558439,-0.14987756,0.094127305,0.4719306,-0.11139765,0.7359962
0.30275866,-0.9817193,-0.7964698,-0.3113655,-1.078233,0.49739644
-0.9902414,0.018304305,-0.653497,-0.45004684,-1.1977253,-1.1293411
0.21214491,-0.4795142,-0.5483482,-0.46279964,-0.2462746,0.39934266
0.17025107,-0.9439441,-0.1423572,-1.5440389,-0.16816393,-0.2417675
0.9777755,1.7827926,1.4843715,1.0972342,1.580139,1.2050565
-2.1514413,-0.21306989,-1.4100775,-0.45022884,-1.2237129,-1.7312539
0.7735039,-0.18586718,0.96977925,-0.120893285,1.5889469,1.760928
-1.738558,-1.212371,-1.8869811,-2.4027317,-2.4788744,-2.075992
0.45664966,0.35972792,1.4427543,0.04465552,1.0981166,1.0939313
-0.51274157,-0.43685013,0.16410653,0.6002223,0.29685006,-0.2870164
0.8645239,1.0207198,3.3904219,1.453771,2.769079,1.7086586
0.30481356,-1.0775708,-1.6165398,-0.47253066,-0.2625097,-0.7489133
0.8206986,-0.3136213,0.76139027,-0.27804607,0.118470654,-0.06952049
-0.9616404,-1.0761741,-0.7344098,-0.9014085,-1.1771573,-0.60995764
-0.99128103,-0.55077624,-1.1776065,0.744602,-0.85301626,-0.83165175
0.56133187,0.29941604,0.7740737,-0.31482667,0.45132464,0.95270294
-0.0006770022,-0.2702864,0.87940925,-0.1457126,0.79212034,0.54908526
-1.5585272,-1.120769,-1.815244,-1.7277579,-2.0399709,-1.017182
1.5023671,0.058755808,-0.21771285,-0.97280914,0.17668535,1.0623404
-0.086670026,0.029056666,1.2740717,0.8251364,0.38953447,0.35310134
-0.9737131,0.28623512,-1.6182796,-0.9537179,-1.2996422,-0.62529075
0.73263097,-0.023610817,0.45693624,-0.14826606,1.0026137,1.3909503
1.0944465,0.26759392,0.8767225,0.0238883,0.7469723,0.17128776
-1.4192821,-1.0089691,-1.0869368,-0.8956276,-0.6352865,-0.934937
2.0602179,-0.06426396,1.1528195,0.11326062,1.2062194,0.64918554
2.0303934,0.5850429,0.7038732,-0.6832459,0.88574964,0.5680393
2.1382556,0.9338603,1.9243674,0.16797875,1.0687485,1.3364841
2.4686491,-0.07281371,1.5596334,-0.35765645,1.3164991,-0.025617678
-0.56409895,-0.55756897,-0.60751235,-0.94067216,-1.1593759,-0.2761718
-2.129982,-1.2495601,-1.5811641,-0.80182976,-1.3030254,-1.451186
-0.0089081945,-1.098196,0.19325304,0.5943024,-0.87346524,0.22205496
0.4363706,-0.14224277,1.4534793,-0.6622079,0.49010313,1.5030566
-1.3848242,-0.099283464,0.21853957,-1.188958,-0.644661,-0.5502322
-0.8303919,-0.23348705,-0.17661893,2.677075,0.8768535,0.94280344
-0.29480526,-0.027956493,-0.7241363,0.090841815,-0.26949018,0.12887982
0.66679144,-0.41882217,0.39306703,0.051155858,0.521326,-0.4407827
-1.3653374,-0.3341973,-0.9041484,-0.54226655,-0.74089235,-0.49737307
-0.41106042,1.8533977,0.72077054,1.7119027,1.0459933,1.5463681
1.3330371,-0.38667494,0.9246943,0.4682808,0.66693634,0.852176
-1.3670344,-0.14474757,-0.38665408,0.40862894,-0.6634318,-0.36387175
-0.9272336,0.6094828,-1.283786,0.16562931,-1.4309386,-0.5240161
-0.7601841,0.49299166,-0.7601185,0.8442047,0.15112025,0.6319972
-0.54295886,-0.9749219,-0.87483996,0.8350747,-0.56063724,-0.78026944
0.14413579,-0.05541554,0.06884344,-0.1709605,0.11610661,0.25261602
0.43625122,1.2061579,-0.1295859,0.1561841,0.048226744,-0.15046115
-0.21873845,-0.30674124,-0.5861087,-1.3664408,-0.701591,-1.0994381
0.3392818,2.2416506,1.8350941,1.4965028,1.1365031,1.5473826
0.5198742,1.0823638,-0.16887704,-0.19175494,0.035198815,-0.22547495
0.82008946,0.69167596,1.1763684,1.4092797,1.8345083,1.2911894
-0.28221816,0.46947682,0.74392235,0.44089872,0.025037214,-0.44799075
-2.4680192,-2.1951122,-2.1445553,-0.49855858,-2.7663913,-2.1818192
0.34262037,-0.37067434,0.3692711,0.026790125,-0.4772026,0.17053768
-0.84310955,0.40170333,0.5217158,1.0571085,0.0116741955,0.18424106
-0.45730895,-0.15034185,-0.3285161,-1.110387,-0.29273593,-0.92795885
0.69830114,-0.14829805,0.25335652,0.68155885,0.64728725,0.28795958
-1.266108,0.5706336,-0.20359041,0.57428646,-0.23419018,-0.08693636
-1.0649035,-1.051825,-1.3071729,-0.43611255,-1.2523196,-1.4541452
-0.1819852,-0.70665866,-0.80562675,-1.2481936,-1.9991504,-0.65005267
2.197736,3.123292,1.8142145,2.165754,3.0656772,1.7129198
-0.045329228,0.15705262,0.15128528,0.9587434,0.049772725,0.5238874
-0.22269332,0.3343799,-0.24159478,-0.38728637,-0.38593182,-0.99398476
-0.61505944,-1.3075589,-0.6250872,-0.5593126,-1.0388149,-0.9680452
-0.5845828,-0.26146093,-0.3913289,-2.0036583,-1.7534093,-0.8586478
0.7843145,0.8016652,0.8091698,0.85235494,1.4865497,1.4449539
0.33312795,-0.5879761,0.7088189,-0.5864573,0.09136458,-0.96412766
0.30543718,0.2711184,0.065920405,-0.45586786,0.4296042,-0.036860563
-2.442244,-0.29187962,-2.001104,0.94888675,-1.6188334,-0.056595027
-0.5620322,-0.40156212,-0.70662796,0.37945235,-0.5981559,-0.5563023
0.28408083,0.20177092,0.57573,2.1962519,1.2317586,0.38604608
-0.6299543,-1.000472,0.09877293,0.030166019,0.23109353,-0.88355076
0.59713876,2.2388043,2.7966573,1.2175999,2.4280343,2.2568984
1.2174383,-0.38405436,0.45738947,-0.3708424,1.0532259,0.31217083
-0.21511161,-0.8242376,-0.43353552,-1.2848225,-0.24000487,0.18913622
-1.8474015,-0.04788828,-1.3213892,-0.6157913,-1.0596813,-0.55626553
-0.66181177,-1.3092188,-0.7913869,-1.5705274,-1.6666089,-0.73133636
1.0585487,0.67465365,1.3135889,0.22991253,0.59546465,0.665724
0.507258,0.03054296,-0.008134995,0.32592243,0.26180926,-0.10626156
0.459118,-0.532391,-0.15101868,0.58900577,0.5458002,-0.003022982
-1.2260283,1.4129156,-0.47077572,1.109586,-0.4366991,-0.01475558
0.12606965,-1.5306952,-0.24590695,-2.1622226,-1.0897436,-0.6196276
-1.5650562,0.64053553,-0.20651247,0.25804687,-0.5129494,-0.6952128
-0.5108149,-0.6276078,-1.0253733,-0.8304214,-0.92892516,-0.6344567
-0.29169303,1.0376031,0.039493833,0.32377034,0.27977154,0.14448005
-1.1776978,-0.41743118,-0.8421805,-0.75200766,-0.82328135,-0.72022444
1.4036957,-0.7340574,-0.06780111,0.5410294,-0.8607133,-0.35241222
0.5413732,0.5518406,1.3811872,1.8220329,1.1198741,1.7347914
1.9260046,0.13357985,0.5427823,1.1401378,0.23871769,0.40337017
0.41799393,-0.052276768,-0.30234095,0.16053154,-0.41350058,-0.6437374
-0.24186683,1.5076307,0.9987732,1.8350741,1.4820057,1.6149038
2.0296702,1.2520427,2.6433191,0.947218,2.14182,2.2988224
-0.28551054,0.68426996,0.58703613,0.43754572,-0.056248054,0.48212418
0.76067156,-0.23700126,-0.12781337,-0.7646831,0.022325797,0.180474
-1.9332501,-1.5956852,-1.0764768,-1.8494562,-1.9114975,-2.12434
-0.8978703,-0.10089739,-0.68629384,-0.06943041,-0.8634452,0.95277905
-1.2029852,-1.4560698,-1.4881532,-1.1730189,-1.9725907,-2.5692654
-1.6923132,-0.15023553,-1.2483063,-0.65359837,-1.1760712,-2.2692904
-0.64125586,0.11082841,-1.0564966,-0.33822984,-0.13286778,0.18226151
0.690923,-1.7382609,0.8440338,-0.7813291,0.0842709,-0.14565752
-0.8480782,1.6411014,0.96692824,1.5214732,1.0055254,1.2055471
0.1120754,-0.13502249,0.4932752,1.4106488,0.62825346,1.1938474
-0.47626978,1.0729774,-0.25555766,-0.5767815,-0.37014148,0.7195579
-0.4115997,-1.9221779,-2.1412127,-3.137837,-2.4119911,-1.8933357
-0.25270766,-1.5854971,-2.4073658,-1.5112742,-1.7899302,-0.6775213
-1.7457507,-1.4080821,-1.1373576,0.55094284,-1.1593732,-0.8313376
0.9572376,0.59524596,0.2154703,0.4214679,0.9087073,0.6815572
0.31296825,-0.679244,0.19187191,-1.1834334,0.4507002,0.057572026
2.1016252,0.63073385,2.754203,2.3829186,3.2717514,2.0292747
0.59924996,0.34061453,0.727004,1.9926844,1.3499224,0.21702605
-1.1598628,-0.5241641,-0.3839813,-0.7524687,-0.42584074,-0.10666816
-0.39812127,-1.0350631,-0.76079947,-1.9619402,-1.4812876,-0.77372646
0.38392892,-0.19526926,1.0638326,-0.2246689,0.7470724,0.22788617
-0.46001723,0.42991522,0.20150638,0.8435101,0.21065785,0.045622952
0.1800593,1.0163612,-0.060380332,1.3403295,0.5152236,1.1815999
-1.7860806,-1.4561098,-2.0605242,-1.6535873,-2.311442,-2.6073866
-0.09432205,0.34250888,-0.9973754,0.41004723,0.04038596,0.43353575
-1.0008643,-0.8090419,-0.18233843,-0.7388604,-0.42075744,-0.427842
0.51342946,0.18121925,-0.4716949,-0.22082527,-0.37417093,1.191827
-0.9311329,0.3219306,-0.8750115,0.41464514,-0.63424975,-1.0282476
-0.6412957,0.13047746,-0.74492794,-0.21404168,-0.40597835,0.24812625
0.5746348,0.65996313,1.3975636,1.6271818,1.3534508,1.1787776
0.21842465,-0.95756686,-0.42346516,-0.7280624,-0.5314893,-0.25800002
0.6527518,1.9139291,1.361325,0.555333,0.6090333,1.4364331
-0.91756356,-0.04166104,-0.946354,-0.4307025,-0.7193601,0.41435498
-0.4123171,-0.05876999,0.240848,-0.13395405,0.17261754,0.7430732
-1.5148581,1.2941903,0.14141934,1.9450775,0.9895973,0.12766527
0.27746063,-0.0074987235,-0.9384095,1.0265357,-0.07932354,0.7928046
1.5807818,-0.9040557,-0.7752101,-0.7243521,-0.7649569,-0.43907362
-0.5836966,0.8543053,-0.37110245,1.5834084,-0.024460867,0.62234443
0.4361734,-0.7836221,-1.3622575,-0.30537027,-1.4116694,-1.2006946
